Index,MAE,MSE,NMSE,RMSE,NRMSE,R,R²,Fator de 2
1 depth,4.193024875877997,24.175284855917887,2.682621510907475,4.916836875056756,1.6378710299982338,0.4528535445820908,-1.6965934979434514,0.5595855
2 depth,4.015132324597214,19.483299169000794,2.161973179042519,4.413989031363897,1.4703649815751596,0.7913220368433982,-1.1732334560166988,0.40932643
3 depth,1.0364039257950464,1.7882375439421114,0.19843259471737548,1.3372499930611745,0.44545773617412404,0.9282553826012965,0.8005339021851382,1.0
4 depth,2.1018955541263202,6.290429420967914,0.6980203698986809,2.508072850012119,0.835476133649957,0.878985687683293,0.29834410734143024,0.9222798
5 depth,2.1748704958479843,7.800436627301333,0.8655790082964302,2.792926176486112,0.9303649866028011,0.7991744263517723,0.12991276770202598,0.92746115
6 depth,5.476889829341008,39.45048598228919,4.377641171245037,6.280962186026054,2.092281331763259,0.39091263235101126,-3.4004413856786053,0.21243523
7 depth,2.075065193904919,7.528350389220757,0.8353868347833983,2.743783954545393,0.9139949861916082,0.6970461934563327,0.16026219211877168,0.97409326
8 depth,5.035705461494862,30.807637852061465,3.418583586284265,5.550462850255054,1.848941206821965,0.6691650912600707,-2.436388709129495,0.15544042
