Epoch,Loss,Val Loss
1.0,48.07748794555664,17.473331451416016
2.0,8.418794631958008,4.529391288757324
3.0,4.674496650695801,3.178060531616211
4.0,3.1010234355926514,2.3457353115081787
5.0,2.2025582790374756,1.7158130407333374
6.0,1.7308990955352783,1.3996551036834717
7.0,1.5327991247177124,1.3159546852111816
8.0,1.469393014907837,1.362304449081421
9.0,1.4678667783737183,1.2810254096984863
10.0,1.4262804985046387,1.2796686887741089
11.0,1.4246240854263306,1.292331337928772
12.0,1.402334451675415,1.2530800104141235
13.0,1.4014265537261963,1.3507665395736694
14.0,1.394036889076233,1.2431639432907104
15.0,1.3634896278381348,1.3661057949066162
16.0,1.3962774276733398,1.2739803791046143
17.0,1.3501323461532593,1.2603718042373657
18.0,1.3601690530776978,1.2545663118362427
19.0,1.3699195384979248,1.3121023178100586
20.0,1.36916184425354,1.257745385169983
21.0,1.3660788536071777,1.2803930044174194
22.0,1.3568501472473145,1.2719062566757202
23.0,1.333733081817627,1.2339856624603271
24.0,1.3392378091812134,1.2834665775299072
25.0,1.3515679836273193,1.3409518003463745
26.0,1.3748677968978882,1.2808889150619507
27.0,1.3162997961044312,1.2274481058120728
28.0,1.3360604047775269,1.2289117574691772
29.0,1.32135009765625,1.2291420698165894
30.0,1.3458342552185059,1.2326092720031738
31.0,1.3915117979049683,1.3097202777862549
32.0,1.3132619857788086,1.2263290882110596
33.0,1.3094781637191772,1.2370843887329102
34.0,1.3134583234786987,1.3355201482772827
35.0,1.3334897756576538,1.2699909210205078
36.0,1.303299069404602,1.2083603143692017
37.0,1.2989460229873657,1.2248927354812622
38.0,1.3024338483810425,1.2258741855621338
39.0,1.3086013793945312,1.2309783697128296
40.0,1.2889926433563232,1.2103052139282227
41.0,1.286240816116333,1.1913598775863647
42.0,1.278727650642395,1.3312547206878662
43.0,1.2882510423660278,1.1924943923950195
44.0,1.2985589504241943,1.2147060632705688
45.0,1.3289985656738281,1.1743011474609375
46.0,1.3498883247375488,1.217861533164978
47.0,1.3250776529312134,1.1821281909942627
48.0,1.3038561344146729,1.170159935951233
49.0,1.3283888101577759,1.192039132118225
50.0,1.2984760999679565,1.2328367233276367
