Index,MAE,MSE,NMSE,RMSE,NRMSE,R,R²,Fator de 2
1 depth,8.945095236848285,83.02174891545928,446.67648265302716,9.111627127766988,21.134722204302264,0.8889748624121568,-448.02741150909577,0.0
2 depth,8.711698025144331,81.00146326622183,435.8068719842048,9.000081292200745,20.875987928340177,0.9077325287024709,-437.10059236306904,0.0
3 depth,7.27151245205577,55.47198237124176,298.45227660294614,7.447951555376939,17.275771375048528,0.8639527606371659,-299.02307805875114,0.0
4 depth,8.226620077298074,71.37233814995174,383.9999202619369,8.44821508662935,19.595915907707322,0.9242899249233514,-385.0209724738418,0.0
5 depth,7.860167058810013,65.3373703024838,351.53037768730275,8.083153487500024,18.749143385427043,0.8933643309435289,-352.3805375698675,0.0
6 depth,8.644386780659065,78.2037819489041,420.7546902760587,8.84329022190859,20.512305825432172,0.911988550099927,-421.96918864593266,0.0
7 depth,8.408759181871588,74.56024751160494,401.15162038005803,8.63482759014938,20.028769816942276,0.9135581811404381,-402.2629446978478,0.0
8 depth,8.767941469756844,81.68473481802822,439.48303320032824,9.03796076656832,20.963850629126515,0.9255292266556391,-440.79610179611944,0.0
Média,8.354522535305495,73.83170841048697,397.2319091307328,8.575888391012542,19.892058384040787,0.9036737956893348,-398.32260338931565,0.0
