Index,MAE,MSE,NMSE,RMSE,NRMSE,R,R²,Fator de 2
1 depth,1.0546499231133228,1.68473745043777,0.23038296460435634,1.297974364322258,0.4799822544681796,0.8904702703455528,0.7684171241216626,1.0
2 depth,0.8369499765413774,1.1515039065043557,0.1574648225840992,1.0730815004016963,0.3968183748065343,0.9220955059824365,0.8417150481316086,1.0
3 depth,1.6931325049477899,4.63712098535384,0.6341128580938805,2.1533975446614217,0.7963120356329424,0.8022563059690531,0.36258447077021394,0.9792746305465698
4 depth,0.9797146119672395,1.4807882171768394,0.20249349792500557,1.216876418202292,0.4499927754142343,0.921191284736556,0.7964518484399684,1.0
5 depth,1.272659770556652,2.6773369505838573,0.36611807006487607,1.6362569940519298,0.605076912520116,0.8872639710948388,0.6319750649868694,1.0
6 depth,0.8554370345392832,1.119893518813162,0.15314219366248416,1.0582502155979756,0.39133386470184783,0.9204466053620278,0.8460601907455237,1.0
7 depth,0.8745012149255417,1.1883401155913142,0.1625020674390968,1.0901101392021424,0.4031154517493677,0.9212737078544213,0.8366515676263246,1.0
8 depth,0.8421988413040266,1.1458468743764538,0.15669123983258532,1.0704423732160708,0.39584244319247186,0.9219824686680738,0.8424926599599534,1.0
Média,1.051155484736904,1.885696002354699,0.257863464275798,1.3245486937069733,0.4898092640607118,0.89837251500162,0.7407934968477656,0.9974093437194824
