Epoch,Loss,Val Loss
1.0,52.93947219848633,25.152929306030273
2.0,15.381911277770996,6.010653495788574
3.0,3.676631450653076,2.379596710205078
4.0,1.6604242324829102,1.9801722764968872
5.0,1.4937703609466553,1.9129329919815063
6.0,1.441270351409912,1.7947887182235718
7.0,1.4340732097625732,1.8181830644607544
8.0,1.3862626552581787,1.7132121324539185
9.0,1.3320883512496948,1.7461689710617065
10.0,1.323127269744873,1.6481578350067139
11.0,1.3574295043945312,1.6754517555236816
12.0,1.400158166885376,1.9146326780319214
13.0,1.3518273830413818,1.6654154062271118
14.0,1.3302232027053833,1.6582081317901611
15.0,1.4443130493164062,1.7625486850738525
16.0,1.3474748134613037,1.5665315389633179
17.0,1.3765121698379517,1.6010760068893433
18.0,1.3175185918807983,1.6350619792938232
19.0,1.2685800790786743,1.5455710887908936
20.0,1.3176112174987793,1.586349368095398
21.0,1.303934931755066,1.650011420249939
22.0,1.338356852531433,1.5768262147903442
23.0,1.2592130899429321,1.660833477973938
24.0,1.2652970552444458,1.5339035987854004
25.0,1.2410763502120972,1.5383939743041992
26.0,1.2545984983444214,1.554762601852417
27.0,1.2957804203033447,1.8531627655029297
28.0,1.312531590461731,1.564175009727478
29.0,1.2675812244415283,1.4827356338500977
30.0,1.2692631483078003,1.6908460855484009
31.0,1.2616567611694336,1.6352845430374146
32.0,1.2777668237686157,1.6129792928695679
33.0,1.2694355249404907,1.6159164905548096
34.0,1.2247917652130127,1.5515697002410889
35.0,1.2402737140655518,1.5491833686828613
36.0,1.2414671182632446,1.5314056873321533
37.0,1.2139972448349,1.5814378261566162
38.0,1.2489805221557617,1.6499886512756348
39.0,1.2577190399169922,1.626198172569275
40.0,1.2832766771316528,1.539768934249878
41.0,1.2474738359451294,1.524355411529541
42.0,1.2934414148330688,1.5747984647750854
43.0,1.2322200536727905,1.5126674175262451
44.0,1.3278089761734009,1.6983047723770142
45.0,1.302899956703186,1.5881845951080322
46.0,1.4249895811080933,1.6981147527694702
47.0,1.3113478422164917,1.637270450592041
48.0,1.2478841543197632,1.4643229246139526
49.0,1.2154803276062012,1.4919240474700928
50.0,1.1925363540649414,1.4571943283081055
