Epoch,Loss,Val Loss
1.0,40.33734893798828,9.211297035217285
2.0,5.463623523712158,4.399005889892578
3.0,3.79756498336792,3.3291988372802734
4.0,3.0725831985473633,2.837023973464966
5.0,2.682426691055298,2.5036959648132324
6.0,2.4359612464904785,2.3193838596343994
7.0,2.241870403289795,2.16227650642395
8.0,2.073758125305176,2.0316965579986572
9.0,1.945269227027893,1.8954230546951294
10.0,1.7820762395858765,1.6778794527053833
11.0,1.5490686893463135,1.4635357856750488
12.0,1.3658130168914795,1.3202369213104248
13.0,1.2539403438568115,1.369775414466858
14.0,1.2663012742996216,1.3293355703353882
15.0,1.2730427980422974,1.223975419998169
16.0,1.163730263710022,1.2364108562469482
17.0,1.1221517324447632,1.2198095321655273
18.0,1.1135152578353882,1.1664578914642334
19.0,1.0839582681655884,1.1511856317520142
20.0,1.0738272666931152,1.1621888875961304
21.0,1.0429856777191162,1.1455340385437012
22.0,1.0769709348678589,1.1186087131500244
23.0,1.0466309785842896,1.1162521839141846
24.0,1.0286717414855957,1.161985993385315
25.0,1.0408568382263184,1.1519056558609009
26.0,1.0429141521453857,1.1987272500991821
27.0,0.9940721988677979,1.1268044710159302
28.0,1.0015679597854614,1.1119880676269531
29.0,1.0206223726272583,1.101784110069275
30.0,1.0000075101852417,1.1671204566955566
31.0,1.038277506828308,1.1569397449493408
32.0,0.9835566282272339,1.2144993543624878
33.0,0.9962756037712097,1.2309705018997192
34.0,1.013020634651184,1.248256802558899
35.0,1.0148087739944458,1.2013509273529053
36.0,1.0208245515823364,1.2517669200897217
37.0,1.0243041515350342,1.1029493808746338
38.0,0.9961841106414795,1.1113495826721191
39.0,0.9735645055770874,1.1183401346206665
40.0,0.994731605052948,1.1526440382003784
41.0,0.9978768825531006,1.2139101028442383
42.0,0.9593042731285095,1.1149014234542847
43.0,0.9955766201019287,1.1337171792984009
44.0,1.0166897773742676,1.3245364427566528
45.0,1.0086486339569092,1.1386903524398804
46.0,0.960248589515686,1.1752489805221558
47.0,0.9698055386543274,1.3807505369186401
48.0,1.0257376432418823,1.248129963874817
49.0,0.9681131839752197,1.2061749696731567
50.0,0.949904203414917,1.1306780576705933
