Epoch,Loss,Val Loss
1.0,42.82380294799805,8.16742992401123
2.0,6.620582580566406,5.338438034057617
3.0,4.902535438537598,4.43209171295166
4.0,3.985079765319824,3.654315710067749
5.0,3.359755277633667,3.1600327491760254
6.0,2.8674416542053223,2.4949212074279785
7.0,2.308570384979248,2.2316267490386963
8.0,1.9802231788635254,1.9513388872146606
9.0,1.7590291500091553,1.6738659143447876
10.0,1.5729061365127563,1.5459816455841064
11.0,1.4559870958328247,1.4638687372207642
12.0,1.3711192607879639,1.6354082822799683
13.0,1.326029896736145,1.517073392868042
14.0,1.3087046146392822,1.3107514381408691
15.0,1.245171308517456,1.309592604637146
16.0,1.255832552909851,1.283801555633545
17.0,1.2304750680923462,1.2885665893554688
18.0,1.2309030294418335,1.2943679094314575
19.0,1.2116589546203613,1.2762665748596191
20.0,1.212806224822998,1.4541382789611816
21.0,1.2101166248321533,1.3546435832977295
22.0,1.20990788936615,1.2521917819976807
23.0,1.2079095840454102,1.282461404800415
24.0,1.2028576135635376,1.3351655006408691
25.0,1.2130473852157593,1.2569520473480225
26.0,1.1699235439300537,1.2522227764129639
27.0,1.1669323444366455,1.2468270063400269
28.0,1.164413332939148,1.2427780628204346
29.0,1.1652158498764038,1.2481125593185425
30.0,1.1645015478134155,1.2449747323989868
31.0,1.1648850440979004,1.2444422245025635
32.0,1.160524845123291,1.2434823513031006
33.0,1.1600574254989624,1.242678165435791
34.0,1.1596503257751465,1.2415506839752197
35.0,1.160291314125061,1.2414920330047607
36.0,1.1595900058746338,1.242249846458435
37.0,1.159523844718933,1.242347240447998
38.0,1.1589776277542114,1.2420445680618286
39.0,1.1588937044143677,1.2419601678848267
40.0,1.1588447093963623,1.2416075468063354
41.0,1.1587464809417725,1.2415951490402222
