Epoch,Loss,Val Loss
1.0,19.80537223815918,6.160966396331787
2.0,3.003864288330078,2.4460132122039795
3.0,1.7151904106140137,1.6366796493530273
4.0,1.2406030893325806,1.1603375673294067
5.0,0.9768499732017517,0.9161696434020996
6.0,0.8361827731132507,0.775443434715271
7.0,0.7599529027938843,0.7200328707695007
8.0,0.7919812202453613,0.6839534640312195
9.0,0.773617148399353,0.7444270849227905
10.0,0.7244216203689575,0.6604732275009155
11.0,0.7315563559532166,0.6416949033737183
12.0,0.7350617051124573,0.6428913474082947
13.0,0.7017768621444702,0.6290902495384216
14.0,0.6878366470336914,0.7067890763282776
15.0,0.6888135075569153,0.6186382174491882
16.0,0.686269998550415,0.6086227893829346
17.0,0.677730917930603,0.6083729267120361
18.0,0.6693252921104431,0.6115911602973938
19.0,0.6736882328987122,0.5986213088035583
20.0,0.7036353945732117,0.6085100769996643
21.0,0.6940460801124573,0.5881353616714478
22.0,0.6670682430267334,0.6021438837051392
23.0,0.6659703254699707,0.6165159344673157
24.0,0.6762338876724243,0.6491729021072388
25.0,0.6814801692962646,0.6830403208732605
26.0,0.6810786724090576,0.6590704917907715
27.0,0.6803976893424988,0.5963291525840759
28.0,0.6656883955001831,0.6058782339096069
29.0,0.6614463329315186,0.6189614534378052
30.0,0.6770503520965576,0.6005207896232605
31.0,0.7320697903633118,0.6376957297325134
32.0,0.6854168772697449,0.6051170825958252
33.0,0.6539324522018433,0.6008482575416565
34.0,0.6722320318222046,0.6270602345466614
35.0,0.6481184959411621,0.5931464433670044
36.0,0.6712552905082703,0.5822637677192688
37.0,0.660679817199707,0.5841107368469238
38.0,0.6523755192756653,0.5978730916976929
39.0,0.6455475687980652,0.631066083908081
40.0,0.658369243144989,0.607358992099762
41.0,0.6670185923576355,0.7428074479103088
42.0,0.6576104164123535,0.6844239234924316
43.0,0.6477645635604858,0.608900249004364
44.0,0.6595403552055359,0.6472734212875366
45.0,0.6617121696472168,0.7178323864936829
46.0,0.6738545298576355,0.646865725517273
47.0,0.6414548754692078,0.6198528409004211
48.0,0.628175675868988,0.57636559009552
49.0,0.6240398287773132,0.5854855179786682
50.0,0.6370757818222046,0.5910797119140625
