Index,MAE,MSE,NMSE,RMSE,NRMSE,R,R²,Fator de 2
1 depth,2.230398280477458,7.225080576215961,0.9880088331991811,2.6879509995935496,0.9939863345132977,0.3321871308351456,0.006845287461239802,0.9948186278343201
2 depth,0.8696718529200743,1.2479168601402608,0.17064901462490087,1.1171019918253933,0.4130968586480668,0.9159234074848078,0.8284621884239278,1.0
3 depth,0.94237213937881,1.3371423542604486,0.18285034240351472,1.1563487165472397,0.42761003543358833,0.9205865465591888,0.8161973120631336,1.0
4 depth,0.8642749139909314,1.1733583534986194,0.16045335488449944,1.0832166696919963,0.40056629274628114,0.9170029693740654,0.8387109505588105,1.0
5 depth,0.8942560614545252,1.2191021616551696,0.16670868810135203,1.1041295945925775,0.4082997527569078,0.9149014115201551,0.8324230374814534,1.0
6 depth,0.933887709522786,1.2910655564985336,0.1765494738230086,1.1362506574249072,0.4201779073476003,0.9195014431507941,0.8225309976674966,1.0
7 depth,0.846581750623559,1.1245024035973024,0.1537724453018801,1.0604255766423698,0.39213829869305056,0.9218887257768619,0.845426656545506,1.0
8 depth,0.9541248459861459,1.390633832188308,0.19016514701172624,1.1792513863414824,0.4360792898220761,0.9205790614084173,0.8088444095142543,1.0
Média,1.0669459442942864,2.0011002622568252,0.27364466241875784,1.3155844490824393,0.48649434624510857,0.8453213370136796,0.7249301049644777,0.9993523359298706
