Index,MAE,MSE,NMSE,RMSE,NRMSE,R,R²,Fator de 2
1 depth,1.9108087147731256,5.45886804211928,2.362609870581098,2.3364220599282315,1.5370783553811098,0.11162213036332642,-1.3749151303237075,0.7927461
2 depth,0.9552782665711914,1.4841622405893948,0.6423486210153828,1.2182619753523438,0.8014665439152047,0.7456850198412057,0.3543058132501622,0.97409326
3 depth,0.8856618220249098,1.286586058795921,0.5568372231037081,1.1342777696825064,0.7462152659278072,0.7258611109916112,0.4402625830259602,0.98445594
4 depth,0.9409963356048716,1.4401373946598548,0.6232945726776321,1.2000572464094597,0.7894900712976902,0.7386295833633039,0.3734591014230053,0.9896373
5 depth,1.03545055363899,1.6727342901091402,0.7239630110452422,1.2933422942551365,0.8508601595122679,0.7458007976260628,0.2722663482722306,0.98445594
6 depth,0.973485945946585,1.5088004852097707,0.6530121064641523,1.2283324001302622,0.808091644842435,0.7388296303320517,0.3435867888146803,0.98445594
7 depth,1.064394949470304,1.7729718917824333,0.7673460613936727,1.3315299064543888,0.8759829115877048,0.7126066452865384,0.22865734453656872,0.97927463
8 depth,0.9541545402371104,1.4823715202554246,0.6415735933899035,1.2175268047379593,0.8009828920706756,0.723151737882122,0.35508487747785744,0.98445594
