Index,MAE,MSE,NMSE,RMSE,NRMSE,R,R²,Fator de 2
1 hours,0.5932567217927677,0.7314343541717122,0.01529539807289021,0.8552393549011366,0.12367456518173092,0.992394597068583,0.984703437539315,0.9972596764564514
2 hours,1.0239901372574596,2.0847202271893783,0.043600922018157386,1.4438560271680063,0.20880833799960524,0.9779781051701816,0.9563957587886317,0.9959656000137329
3 hours,1.408477684510864,3.7322578909629276,0.0780696775175051,1.931905248960965,0.27940951579626827,0.9602057197741625,0.9219243792975438,0.9936819672584534
4 hours,1.7352021321446744,5.392415804003823,0.11281102914104778,2.3221575751881747,0.33587353146839033,0.9421461234231592,0.8871803829304244,0.9907893538475037
5 hours,1.9594649855201443,6.803154155400867,0.1423416500075028,2.6082856736563325,0.37728192377518277,0.9264589873380811,0.8576475139959985,0.9878968000411987
6 hours,2.098117920796494,7.788668847439165,0.1629820074510876,2.7908186697525093,0.40371030139332287,0.9153385078035695,0.8370055852706351,0.9849280714988708
Média,1.469751597003734,4.422108546527979,0.09251678070136514,1.9920437582711876,0.2881263626024167,0.9524203400962894,0.9074761763037581,0.9917535781860352
